ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
34,Stuttgart,Mercedes Cup,6/11/19,ATP250,Outdoor,Grass,1st Round,3,Berrettini M.,Kyrgios N.,30,36,1275,1225,6,3,6,4,,,,,,,2,0,Completed,2.62,1.44,2.84,1.48,2.88,1.54,2.75,1.44
34,Stuttgart,Mercedes Cup,6/11/19,ATP250,Outdoor,Grass,1st Round,3,Simon G.,Gojowczyk P.,37,120,1190,465,4,6,6,2,6,3,,,,,2,1,Completed,1.72,2,1.67,2.32,1.79,2.34,1.69,2.15
34,Stuttgart,Mercedes Cup,6/11/19,ATP250,Outdoor,Grass,1st Round,3,Monfils G.,Johnson S.,16,78,2055,725,7,5,5,7,7,6,,,,,2,1,Completed,1.44,2.62,1.44,2.97,1.49,3.1,1.42,2.85
34,Stuttgart,Mercedes Cup,6/12/19,ATP250,Outdoor,Grass,2nd Round,3,Fucsovics M.,Basilashvili N.,52,17,930,1970,6,7,6,2,7,5,,,,,2,1,Completed,1.5,2.5,1.54,2.67,1.58,2.7,1.53,2.51
34,Stuttgart,Mercedes Cup,6/12/19,ATP250,Outdoor,Grass,2nd Round,3,Raonic M.,Tsonga J.W.,18,79,1960,715,6,4,6,7,7,6,,,,,2,1,Completed,2.1,1.66,2.22,1.74,2.3,1.74,2.17,1.68
34,Stuttgart,Mercedes Cup,6/12/19,ATP250,Outdoor,Grass,2nd Round,3,Struff J.L.,Kecmanovic M.,38,83,1170,684,6,2,6,2,,,,,,,2,0,Completed,1.3,3.4,1.32,3.78,1.32,4,1.28,3.65
34,Stuttgart,Mercedes Cup,6/12/19,ATP250,Outdoor,Grass,2nd Round,3,Pouille L.,Medvedev D.,26,13,1340,2625,7,6,4,6,6,2,,,,,2,1,Completed,2.62,1.44,2.8,1.5,2.8,1.53,2.63,1.48
34,Stuttgart,Mercedes Cup,6/13/19,ATP250,Outdoor,Grass,2nd Round,3,Kudla D.,Monfils G.,84,16,675,2055,7,5,6,7,7,6,,,,,2,1,Completed,2.75,1.4,3.01,1.44,3.01,1.47,2.81,1.43
34,Stuttgart,Mercedes Cup,6/13/19,ATP250,Outdoor,Grass,2nd Round,3,Berrettini M.,Khachanov K.,30,9,1275,2980,6,4,6,2,,,,,,,2,0,Completed,2,1.72,2,1.91,2.05,1.91,1.95,1.85
34,Stuttgart,Mercedes Cup,6/13/19,ATP250,Outdoor,Grass,2nd Round,3,Brown D.,Zverev A.,170,5,313,4360,6,4,6,7,6,3,,,,,2,1,Completed,3.5,1.28,4.67,1.23,4.67,1.3,3.88,1.25
34,Stuttgart,Mercedes Cup,6/13/19,ATP250,Outdoor,Grass,2nd Round,3,Auger-Aliassime F.,Simon G.,21,37,1462,1190,7,5,6,4,,,,,,,2,0,Completed,1.5,2.5,1.53,2.7,1.59,2.7,1.51,2.54
34,Stuttgart,Mercedes Cup,6/14/19,ATP250,Outdoor,Grass,Quarterfinals,3,Berrettini M.,Kudla D.,30,84,1275,675,6,3,6,3,,,,,,,2,0,Completed,1.44,2.75,1.56,2.65,1.57,2.77,1.49,2.61
34,Stuttgart,Mercedes Cup,6/14/19,ATP250,Outdoor,Grass,Quarterfinals,3,Struff J.L.,Pouille L.,38,26,1170,1340,6,4,6,4,,,,,,,2,0,Completed,1.8,2,1.8,2.15,1.87,2.15,1.8,2.01
34,Stuttgart,Mercedes Cup,6/14/19,ATP250,Outdoor,Grass,Quarterfinals,3,Auger-Aliassime F.,Brown D.,21,170,1462,313,7,6,6,7,7,6,,,,,2,1,Completed,1.57,2.37,1.61,2.52,1.63,2.52,1.57,2.41
34,Stuttgart,Mercedes Cup,6/14/19,ATP250,Outdoor,Grass,Quarterfinals,3,Raonic M.,Fucsovics M.,18,52,1960,930,6,4,6,4,,,,,,,2,0,Completed,1.4,3,1.37,3.43,1.44,3.43,1.37,3.08
34,Stuttgart,Mercedes Cup,6/15/19,ATP250,Outdoor,Grass,Semifinals,3,Berrettini M.,Struff J.L.,30,38,1275,1170,6,4,7,5,,,,,,,2,0,Completed,1.8,2,1.83,2.12,1.86,2.15,1.77,2.06
34,Stuttgart,Mercedes Cup,6/15/19,ATP250,Outdoor,Grass,Semifinals,3,Auger-Aliassime F.,Raonic M.,21,18,1462,1960,,,,,,,,,,,,,Walkover,2.75,1.44,2.97,1.47,3.08,1.48,2.84,1.43
34,Stuttgart,Mercedes Cup,6/16/19,ATP250,Outdoor,Grass,The Final,3,Berrettini M.,Auger-Aliassime F.,30,21,1275,1462,6,4,7,6,,,,,,,2,0,Completed,1.44,2.75,1.5,2.83,1.5,2.93,1.45,2.75
35,Halle,Halle Open,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Albot R.,Ebden M.,41,80,1101,696,5,7,6,1,6,4,,,,,2,1,Completed,2.1,1.66,2.24,1.72,2.27,1.77,2.15,1.69
35,Halle,Halle Open,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Johnson S.,Kohlschreiber P.,76,50,725,930,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.21,1.73,2.38,1.73,2.27,1.62
35,Halle,Halle Open,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Herbert P.H.,Monfils G.,43,16,1008,2055,7,6,6,4,,,,,,,2,0,Completed,2.62,1.44,2.62,1.54,2.71,1.57,2.58,1.5
35,Halle,Halle Open,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Sousa J.,Hurkacz H.,71,53,750,923,7,6,6,1,,,,,,,2,0,Completed,2.1,1.66,2.14,1.78,2.35,1.83,2.1,1.73
35,Halle,Halle Open,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Khachanov K.,Kecmanovic M.,9,82,2980,671,7,6,6,4,,,,,,,2,0,Completed,1.25,3.75,1.31,3.72,1.33,4.66,1.26,3.9
35,Halle,Halle Open,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Zverev A.,Haase R.,5,66,4360,781,6,4,7,5,,,,,,,2,0,Completed,1.16,5,1.17,5.78,1.18,6,1.16,5.2
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Gasquet R.,Gojowczyk P.,54,121,920,465,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.38,3.27,1.43,3.27,1.38,3.01
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Goffin D.,Pella G.,33,24,1255,1430,6,1,6,1,,,,,,,2,0,Completed,1.2,4.33,1.28,4.06,1.32,4.33,1.26,3.88
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Struff J.L.,Djere L.,35,27,1240,1329,6,4,6,4,,,,,,,2,0,Completed,1.16,5,1.17,5.85,1.2,5.95,1.16,5.15
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Bautista Agut R.,Fritz T.,20,42,1690,1090,7,6,6,0,,,,,,,2,0,Completed,1.5,2.5,1.61,2.44,1.65,2.57,1.56,2.42
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Coric B.,Munar J.,14,88,2615,630,7,6,6,3,,,,,,,2,0,Completed,1.18,4.5,1.21,5,1.23,5.1,1.2,4.58
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Stakhovsky S.,Molleker R.,123,152,461,370,3,6,7,6,6,2,,,,,2,1,Completed,1.53,2.37,1.55,2.6,1.61,2.6,1.55,2.45
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Seppi A.,Moraing M.,69,223,770,222,6,4,7,6,,,,,,,2,0,Completed,1.36,3,1.36,3.38,1.43,3.4,1.36,3.11
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Tsonga J.W.,Paire B.,77,28,725,1303,6,4,7,5,,,,,,,2,0,Completed,1.36,3,1.4,3.15,1.44,3.26,1.37,3.05
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Berrettini M.,Basilashvili N.,22,17,1505,1970,6,4,6,4,,,,,,,2,0,Completed,1.25,3.75,1.33,3.63,1.34,3.9,1.29,3.61
35,Halle,Halle Open,6/18/19,ATP500,Outdoor,Grass,1st Round,3,Federer R.,Millman J.,3,57,6420,875,7,6,6,3,,,,,,,2,0,Completed,1.08,8,1.05,12.86,1.09,12.86,1.06,9.09
35,Halle,Halle Open,6/19/19,ATP500,Outdoor,Grass,2nd Round,3,Goffin D.,Albot R.,33,41,1255,1101,4,6,6,4,6,3,,,,,2,1,Completed,1.2,4.33,1.22,4.81,1.28,4.81,1.22,4.29
35,Halle,Halle Open,6/19/19,ATP500,Outdoor,Grass,2nd Round,3,Khachanov K.,Struff J.L.,9,35,2980,1240,6,3,3,6,6,4,,,,,2,1,Completed,1.9,1.8,1.97,1.93,2,1.93,1.94,1.85
35,Halle,Halle Open,6/19/19,ATP500,Outdoor,Grass,2nd Round,3,Herbert P.H.,Stakhovsky S.,43,123,1008,461,2,6,7,6,6,4,,,,,2,1,Completed,1.33,3.25,1.36,3.49,1.39,3.49,1.34,3.26
35,Halle,Halle Open,6/19/19,ATP500,Outdoor,Grass,2nd Round,3,Coric B.,Sousa J.,14,71,2615,750,7,6,5,7,7,6,,,,,2,1,Completed,1.22,4,1.22,4.95,1.25,4.95,1.22,4.22
35,Halle,Halle Open,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Berrettini M.,Seppi A.,22,69,1505,770,4,6,6,3,6,2,,,,,2,1,Completed,1.22,4,1.34,3.6,1.34,4.33,1.25,3.89
35,Halle,Halle Open,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Bautista Agut R.,Gasquet R.,20,54,1690,920,6,1,6,4,,,,,,,2,0,Completed,1.53,2.37,1.57,2.58,1.61,2.58,1.55,2.44
35,Halle,Halle Open,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Zverev A.,Johnson S.,5,76,4360,725,6,3,7,5,,,,,,,2,0,Completed,1.5,2.5,1.51,2.74,1.54,2.88,1.49,2.62
35,Halle,Halle Open,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Federer R.,Tsonga J.W.,3,77,6420,725,7,6,4,6,7,5,,,,,2,1,Completed,1.16,5,1.18,5.66,1.21,5.69,1.17,4.97
35,Halle,Halle Open,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Berrettini M.,Khachanov K.,22,9,1505,2980,6,2,7,6,,,,,,,2,0,Completed,1.66,2.2,1.69,2.34,1.72,2.35,1.65,2.24
35,Halle,Halle Open,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Goffin D.,Zverev A.,33,5,1255,4360,3,6,6,1,7,6,,,,,2,1,Completed,2.37,1.57,2.3,1.71,2.5,1.71,2.38,1.58
35,Halle,Halle Open,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Herbert P.H.,Coric B.,43,14,1008,2615,7,5,,,,,,,,,1,0,Retired,2.3,1.61,2.88,1.49,2.9,1.67,2.37,1.59
35,Halle,Halle Open,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Federer R.,Bautista Agut R.,3,20,6420,1690,6,3,4,6,6,4,,,,,2,1,Completed,1.16,5,1.16,6.23,1.21,6.4,1.16,5.29
35,Halle,Halle Open,6/22/19,ATP500,Outdoor,Grass,Semifinals,3,Goffin D.,Berrettini M.,33,22,1255,1505,7,6,6,3,,,,,,,2,0,Completed,2.3,1.61,2.29,1.71,2.55,1.74,2.26,1.64
35,Halle,Halle Open,6/22/19,ATP500,Outdoor,Grass,Semifinals,3,Federer R.,Herbert P.H.,3,43,6420,1008,6,3,6,3,,,,,,,2,0,Completed,1.08,8,1.08,10.36,1.1,10.36,1.08,8.24
35,Halle,Halle Open,6/23/19,ATP500,Outdoor,Grass,The Final,3,Federer R.,Goffin D.,3,33,6420,1255,7,6,6,1,,,,,,,2,0,Completed,1.14,5.5,1.15,6.54,1.18,6.54,1.15,5.54
36,Queens Club,Queen's Club Championships,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Medvedev D.,Verdasco F.,13,37,2625,1210,6,2,6,4,,,,,,,2,0,Completed,1.36,3,1.41,3.1,1.43,3.2,1.39,2.98
36,Queens Club,Queen's Club Championships,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Schwartzman D.,Bublik A.,23,85,1440,662,6,2,6,3,,,,,,,2,0,Completed,2.25,1.57,2.33,1.67,2.38,1.73,2.25,1.64
36,Queens Club,Queen's Club Championships,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Cilic M.,Garin C.,15,32,2395,1268,6,1,7,6,,,,,,,2,0,Completed,1.28,3.5,1.29,3.9,1.33,3.94,1.3,3.52
36,Queens Club,Queen's Club Championships,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Mahut N.,Tiafoe F.,191,36,272,1230,6,3,7,6,,,,,,,2,0,Completed,2.2,1.61,2.11,1.8,2.27,1.83,2.15,1.7
36,Queens Club,Queen's Club Championships,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Anderson K.,Norrie C.,8,49,3565,940,4,6,7,6,6,4,,,,,2,1,Completed,1.33,3.25,1.36,3.43,1.42,3.43,1.36,3.15
36,Queens Club,Queen's Club Championships,6/17/19,ATP500,Outdoor,Grass,1st Round,3,Simon G.,Ward J.,38,212,1190,235,3,6,6,3,7,6,,,,,2,1,Completed,1.44,2.62,1.52,2.71,1.54,2.8,1.48,2.64
36,Queens Club,Queen's Club Championships,6/19/19,ATP500,Outdoor,Grass,1st Round,3,Chardy J.,Kukushkin M.,65,47,810,955,6,1,6,3,,,,,,,2,0,Completed,1.53,2.37,1.64,2.39,1.67,2.4,1.6,2.32
36,Queens Club,Queen's Club Championships,6/19/19,ATP500,Outdoor,Grass,1st Round,3,Del Potro J.M.,Shapovalov D.,12,25,2695,1390,7,5,6,4,,,,,,,2,0,Completed,1.4,2.75,1.41,3.12,1.45,3.26,1.39,2.96
36,Queens Club,Queen's Club Championships,6/19/19,ATP500,Outdoor,Grass,1st Round,3,Lopez F.,Fucsovics M.,113,51,507,930,6,7,6,3,6,4,,,,,2,1,Completed,1.57,2.25,1.7,2.26,1.74,2.32,1.66,2.21
36,Queens Club,Queen's Club Championships,6/19/19,ATP500,Outdoor,Grass,1st Round,3,Bedene A.,De Minaur A.,92,26,595,1330,3,6,6,4,6,4,,,,,2,1,Completed,2.5,1.5,2.58,1.56,2.78,1.57,2.52,1.52
36,Queens Club,Queen's Club Championships,6/19/19,ATP500,Outdoor,Grass,1st Round,3,Wawrinka S.,Evans D.,19,63,1715,818,6,3,6,4,,,,,,,2,0,Completed,1.66,2.1,1.71,2.24,1.77,2.25,1.7,2.15
36,Queens Club,Queen's Club Championships,6/19/19,ATP500,Outdoor,Grass,1st Round,3,Pouille L.,Clarke J.,29,164,1295,342,7,6,6,1,,,,,,,2,0,Completed,1.14,5.5,1.19,5.39,1.19,6.15,1.15,5.5
36,Queens Club,Queen's Club Championships,6/19/19,ATP500,Outdoor,Grass,1st Round,3,Raonic M.,Cecchinato M.,18,40,1900,1130,6,3,6,2,,,,,,,2,0,Completed,1.14,5.5,1.2,5.18,1.2,6.1,1.16,5.17
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,1st Round,3,Tsitsipas S.,Edmund K.,6,30,4215,1280,6,3,7,5,,,,,,,2,0,Completed,1.36,3,1.37,3.31,1.41,3.52,1.36,3.14
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,1st Round,3,Kyrgios N.,Carballes Baena R.,39,72,1180,742,7,6,6,3,,,,,,,2,0,Completed,1.18,4.5,1.22,4.74,1.22,5.8,1.19,4.62
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,1st Round,3,Auger-Aliassime F.,Dimitrov G.,21,45,1522,997,6,4,6,4,,,,,,,2,0,Completed,2.37,1.53,2.55,1.57,2.61,1.64,2.4,1.57
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Lopez F.,Del Potro J.M.,113,12,507,2695,,,,,,,,,,,,,Walkover,3.5,1.28,3.41,1.36,3.6,1.36,3.33,1.32
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Schwartzman D.,Cilic M.,23,15,1440,2395,6,4,6,4,,,,,,,2,0,Completed,4.5,1.18,5.39,1.19,5.4,1.23,4.79,1.18
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Simon G.,Anderson K.,38,8,1190,3565,6,1,4,6,6,4,,,,,2,1,Completed,3.25,1.33,3.28,1.39,3.8,1.39,3.22,1.34
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Mahut N.,Wawrinka S.,191,19,272,1715,3,6,7,5,7,6,,,,,2,1,Completed,2.75,1.4,3.26,1.39,3.26,1.45,2.94,1.4
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Medvedev D.,Pouille L.,13,29,2625,1295,7,6,6,7,6,4,,,,,2,1,Completed,1.44,2.62,1.52,2.75,1.53,2.88,1.48,2.65
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Raonic M.,Bedene A.,18,92,1900,595,6,3,7,6,,,,,,,2,0,Completed,1.16,5,1.19,5.42,1.22,5.42,1.18,4.76
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Tsitsipas S.,Chardy J.,6,65,4215,810,4,6,7,6,7,6,,,,,2,1,Completed,1.28,3.5,1.27,4.17,1.34,4.17,1.28,3.65
36,Queens Club,Queen's Club Championships,6/20/19,ATP500,Outdoor,Grass,2nd Round,3,Auger-Aliassime F.,Kyrgios N.,21,39,1522,1180,6,7,7,6,7,5,,,,,2,1,Completed,1.83,1.83,1.77,2.16,2.06,2.16,1.86,1.94
36,Queens Club,Queen's Club Championships,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Schwartzman D.,13,23,2625,1440,6,2,6,2,,,,,,,2,0,Completed,1.28,3.75,1.28,4.15,1.3,4.15,1.26,3.82
36,Queens Club,Queen's Club Championships,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Simon G.,Mahut N.,38,191,1190,272,7,6,5,7,7,6,,,,,2,1,Completed,1.66,2.2,1.68,2.35,1.74,2.35,1.66,2.22
36,Queens Club,Queen's Club Championships,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Auger-Aliassime F.,Tsitsipas S.,21,6,1522,4215,7,5,6,2,,,,,,,2,0,Completed,2.37,1.57,2.44,1.64,2.44,1.67,2.3,1.62
36,Queens Club,Queen's Club Championships,6/21/19,ATP500,Outdoor,Grass,Quarterfinals,3,Lopez F.,Raonic M.,113,18,507,1900,4,6,6,4,7,6,,,,,2,1,Completed,3.2,1.36,3.43,1.37,3.43,1.39,3.24,1.34
36,Queens Club,Queen's Club Championships,6/22/19,ATP500,Outdoor,Grass,Semifinals,3,Simon G.,Medvedev D.,38,13,1190,2625,6,7,6,4,6,3,,,,,2,1,Completed,4.5,1.2,4.84,1.23,5,1.24,4.52,1.2
36,Queens Club,Queen's Club Championships,6/22/19,ATP500,Outdoor,Grass,Semifinals,3,Lopez F.,Auger-Aliassime F.,113,21,507,1522,6,7,6,3,6,4,,,,,2,1,Completed,2.75,1.44,2.73,1.53,2.95,1.53,2.75,1.45
36,Queens Club,Queen's Club Championships,6/23/19,ATP500,Outdoor,Grass,The Final,3,Lopez F.,Simon G.,113,38,507,1190,6,2,6,7,7,6,,,,,2,1,Completed,1.53,2.5,1.63,2.48,1.63,2.56,1.56,2.43
37,Antalya,Antalya Open,6/23/19,ATP250,Outdoor,Grass,1st Round,3,Kecmanovic M.,Munar J.,82,88,675,630,6,4,6,3,,,,,,,2,0,Completed,1.61,2.2,1.66,2.34,1.78,2.34,1.65,2.22
37,Antalya,Antalya Open,6/23/19,ATP250,Outdoor,Grass,1st Round,3,Sonego L.,Sousa J.,75,66,732,795,6,3,7,6,,,,,,,2,0,Completed,2.62,1.44,2.55,1.57,2.71,1.6,2.53,1.51
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Dzumhur D.,Ebden M.,63,91,833,606,6,4,7,5,,,,,,,2,0,Completed,2.5,1.5,2.46,1.61,2.6,1.63,2.41,1.56
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Gunneswaran P.,Tipsarevic J.,94,286,591,125,6,0,7,6,,,,,,,2,0,Completed,2.37,1.53,2.44,1.61,2.5,1.63,2.38,1.57
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Klahn B.,Darcis S.,89,230,628,209,6,3,6,2,,,,,,,2,0,Completed,2.75,1.4,2.74,1.51,2.92,1.54,2.63,1.48
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Carballes Baena R.,Aragone JC,72,265,742,162,6,4,7,6,,,,,,,2,0,Completed,1.53,2.37,1.64,2.38,1.67,2.55,1.56,2.41
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Humbert U.,Delbonis F.,64,76,822,731,6,3,7,5,,,,,,,2,0,Completed,1.4,2.75,1.4,3.18,1.48,3.3,1.38,3.02
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Celikbilek A.,Gulbis E.,443,90,22,617,6,3,4,6,6,4,,,,,2,1,Completed,5,1.16,5.11,1.2,5.5,1.2,5.03,1.17
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Troicki V.,Kovalik J.,193,169,270,330,7,6,6,4,,,,,,,2,0,Completed,1.28,3.5,1.34,3.52,1.34,3.92,1.3,3.52
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Tomic B.,Seppi A.,101,71,548,745,4,6,6,4,6,4,,,,,2,1,Completed,2.37,1.53,2.49,1.59,2.78,1.63,2.43,1.55
37,Antalya,Antalya Open,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Gojowczyk P.,Kirkin E.,123,566,465,6,6,3,6,7,6,2,,,,,2,1,Completed,1.14,5.5,1.18,5.6,1.22,5.75,1.17,5.09
37,Antalya,Antalya Open,6/25/19,ATP250,Outdoor,Grass,1st Round,3,Krawietz K.,Ilkel C.,277,271,142,155,6,4,6,4,,,,,,,2,0,Completed,1.72,2,1.96,1.93,1.96,2.1,1.83,1.97
37,Antalya,Antalya Open,6/25/19,ATP250,Outdoor,Grass,2nd Round,3,Thompson J.,Klahn B.,45,89,967,628,7,6,6,3,,,,,,,2,0,Completed,1.33,3.25,1.33,3.7,1.35,3.92,1.29,3.57
37,Antalya,Antalya Open,6/25/19,ATP250,Outdoor,Grass,2nd Round,3,Dzumhur D.,Celikbilek A.,63,443,833,22,6,3,4,6,6,3,,,,,2,1,Completed,1.12,6,1.14,6.9,1.17,7.25,1.12,6.22
37,Antalya,Antalya Open,6/25/19,ATP250,Outdoor,Grass,2nd Round,3,Sonego L.,Gunneswaran P.,75,94,732,591,6,7,6,0,7,5,,,,,2,1,Completed,1.5,2.5,1.53,2.7,1.55,2.75,1.5,2.57
37,Antalya,Antalya Open,6/25/19,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Carballes Baena R.,37,72,1171,742,3,6,6,1,7,5,,,,,2,1,Completed,1.28,3.5,1.34,3.56,1.35,3.75,1.31,3.4
37,Antalya,Antalya Open,6/26/19,ATP250,Outdoor,Grass,2nd Round,3,Troicki V.,Paire B.,193,32,270,1278,7,6,7,6,,,,,,,2,0,Completed,2.2,1.61,2.42,1.64,2.44,1.67,2.3,1.61
37,Antalya,Antalya Open,6/26/19,ATP250,Outdoor,Grass,2nd Round,3,Kecmanovic M.,Humbert U.,82,64,675,822,6,4,7,5,,,,,,,2,0,Completed,1.72,2,1.84,2.08,1.87,2.12,1.79,2.02
37,Antalya,Antalya Open,6/26/19,ATP250,Outdoor,Grass,2nd Round,3,Tomic B.,Gojowczyk P.,101,123,548,465,7,6,6,3,,,,,,,2,0,Completed,1.61,2.2,1.6,2.51,1.65,2.79,1.6,2.33
37,Antalya,Antalya Open,6/26/19,ATP250,Outdoor,Grass,2nd Round,3,Carreno Busta P.,Krawietz K.,59,277,860,142,7,6,6,4,,,,,,,2,0,Completed,1.5,2.5,1.55,2.64,1.56,2.75,1.5,2.57
37,Antalya,Antalya Open,6/27/19,ATP250,Outdoor,Grass,Quarterfinals,3,Kecmanovic M.,Troicki V.,82,193,675,270,6,3,6,4,,,,,,,2,0,Completed,1.66,2.2,1.74,2.26,1.74,2.35,1.67,2.19
37,Antalya,Antalya Open,6/27/19,ATP250,Outdoor,Grass,Quarterfinals,3,Thompson J.,Dzumhur D.,45,63,967,833,7,5,1,0,,,,,,,1,0,Retired,1.44,2.75,1.38,3.36,1.53,3.36,1.42,2.9
37,Antalya,Antalya Open,6/27/19,ATP250,Outdoor,Grass,Quarterfinals,3,Sonego L.,Mannarino A.,75,37,732,1171,3,6,7,6,6,3,,,,,2,1,Completed,2.75,1.44,2.76,1.52,2.9,1.52,2.71,1.46
37,Antalya,Antalya Open,6/27/19,ATP250,Outdoor,Grass,Quarterfinals,3,Carreno Busta P.,Tomic B.,59,101,860,548,6,7,6,4,6,4,,,,,2,1,Completed,2.5,1.53,2.59,1.58,2.63,1.6,2.47,1.54
37,Antalya,Antalya Open,6/28/19,ATP250,Outdoor,Grass,Semifinals,3,Kecmanovic M.,Thompson J.,82,45,675,967,6,7,7,6,7,6,,,,,2,1,Completed,2.37,1.57,2.46,1.63,2.47,1.72,2.28,1.63
37,Antalya,Antalya Open,6/29/19,ATP250,Outdoor,Grass,Semifinals,3,Sonego L.,Carreno Busta P.,75,59,732,860,6,3,7,6,,,,,,,2,0,Completed,1.66,2.2,1.76,2.21,1.77,2.27,1.7,2.16
37,Antalya,Antalya Open,6/29/19,ATP250,Outdoor,Grass,The Final,3,Sonego L.,Kecmanovic M.,75,82,732,675,6,7,7,6,6,1,,,,,2,1,Completed,1.8,2,1.83,2.09,1.91,2.11,1.8,2.01
38,Eastbourne,Eastbourne International,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Hurkacz H.,Cecchinato M.,52,40,923,1130,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75,1.5,2.78,1.51,2.92,1.45,2.73
38,Eastbourne,Eastbourne International,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Verdasco F.,Millman J.,36,58,1210,875,6,7,6,4,6,1,,,,,2,1,Completed,1.9,1.8,2.07,1.83,2.07,1.95,1.97,1.83
38,Eastbourne,Eastbourne International,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Querrey S.,Kukushkin M.,79,47,680,955,6,3,7,6,,,,,,,2,0,Completed,1.66,2.1,1.73,2.21,1.8,2.21,1.73,2.09
38,Eastbourne,Eastbourne International,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Johnson S.,Opelka R.,69,61,750,855,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.56,2.57,1.63,2.63,1.55,2.45
38,Eastbourne,Eastbourne International,6/24/19,ATP250,Outdoor,Grass,1st Round,3,Fritz T.,Jubb P.,42,472,1090,15,6,2,6,3,,,,,,,2,0,Completed,1.3,3.4,1.36,3.41,1.4,3.64,1.34,3.27
